seconds,FHR,UC
0,135.75,6.0
1,135.75,6.0
2,135.25,7.0
3,135.25,7.0
4,133.75,7.5
5,133.0,6.5
6,133.0,5.5
7,132.25,5.5
8,132.25,5.5
9,131.25,5.5
10,131.25,5.5
11,129.75,5.0
12,129.75,5.0
13,128.5,5.5
14,128.5,6.0
15,128.0,7.0
16,128.0,7.5
17,129.25,6.5
18,130.5,6.0
19,130.5,5.5
20,130.5,5.5
21,130.5,6.0
22,130.75,6.0
23,130.75,6.0
24,130.75,6.5
25,130.75,7.0
26,132.75,7.5
27,135.0,7.5
28,135.0,8.0
29,137.25,8.0
30,137.25,7.0
31,138.5,6.0
32,140.0,6.0
33,140.0,6.0
34,140.75,6.0
35,140.75,6.0
36,140.75,6.0
37,140.75,6.5
38,140.75,7.5
39,139.25,7.5
40,139.25,8.0
41,139.25,7.5
42,139.25,6.5
43,138.5,6.0
44,139.75,6.0
45,139.75,6.0
46,142.75,6.0
47,142.75,6.0
48,143.25,6.0
49,143.5,6.0
50,143.5,7.0
51,143.75,7.5
52,143.75,8.0
53,143.0,7.5
54,140.75,6.5
55,140.75,6.0
56,139.5,6.0
57,139.5,6.0
58,137.25,6.0
59,137.25,6.0
60,134.25,6.0
61,134.25,7.0
62,130.5,7.0
63,130.5,7.5
64,129.5,7.5
65,129.5,6.5
66,128.25,5.5
67,128.0,5.5
68,128.0,5.5
69,128.25,5.0
70,128.25,5.0
71,128.25,5.0
72,128.25,4.5
73,127.25,5.0
74,127.25,5.0
75,126.0,5.5
76,126.0,5.5
77,126.5,5.5
78,126.5,4.0
79,125.5,4.0
80,125.5,4.0
81,125.25,3.5
82,125.25,3.5
83,125.75,3.5
84,125.25,3.5
85,125.25,3.5
86,125.75,4.0
87,125.75,4.5
88,129.0,5.0
89,129.0,5.5
90,131.5,4.0
91,131.5,3.5
92,133.5,3.5
93,136.25,3.5
94,136.25,3.5
95,137.5,3.5
96,137.5,3.5
97,138.75,3.5
98,138.75,4.0
99,138.5,5.0
100,136.25,5.0
101,136.25,5.5
102,136.25,4.0
103,136.25,3.5
104,135.25,3.5
105,135.25,3.5
106,133.0,3.5
107,133.0,3.5
108,130.5,3.5
109,130.5,3.5
110,127.5,4.0
111,127.5,5.0
112,124.0,5.5
113,124.0,4.5
114,121.25,4.0
115,121.25,3.5
116,116.75,3.5
117,116.75,3.5
118,115.75,3.5
119,115.75,3.5
120,117.0,4.0
121,117.0,5.0
122,119.5,5.5
123,119.5,5.5
124,121.75,5.0
125,121.75,3.5
126,122.0,3.5
127,122.0,3.5
128,121.75,3.5
129,121.75,3.5
130,121.75,3.5
131,121.75,4.0
132,122.25,4.0
133,122.25,5.0
134,121.75,5.0
135,121.75,4.0
136,121.75,3.5
137,123.5,3.5
138,123.5,3.0
139,124.5,3.0
140,124.5,3.0
141,126.5,3.0
142,126.5,3.0
143,130.25,3.5
144,130.25,4.0
145,131.75,4.5
146,131.75,5.0
147,132.75,4.0
148,133.75,3.5
149,133.75,3.0
150,133.25,3.0
151,133.25,3.0
152,132.0,3.0
153,132.0,3.0
154,131.25,3.0
155,131.25,3.5
156,130.75,3.5
157,130.75,4.0
158,129.5,4.0
159,129.5,3.0
160,127.25,3.0
161,127.25,3.0
162,124.0,2.5
163,124.0,2.5
164,122.0,3.0
165,122.0,3.0
166,121.5,3.5
167,122.25,4.0
168,122.25,4.5
169,124.25,5.0
170,124.25,4.5
171,125.25,3.5
172,125.25,3.5
173,126.0,3.5
174,126.0,3.5
175,126.75,3.5
176,126.75,3.5
177,126.75,4.0
178,126.75,4.0
179,126.0,4.5
180,126.0,5.0
181,125.75,5.5
182,125.75,4.5
183,124.5,4.0
184,124.5,4.0
185,123.5,3.5
186,123.5,4.0
187,123.75,4.0
188,123.75,3.5
189,124.0,4.0
190,124.0,5.0
191,124.0,5.5
192,124.25,6.0
193,124.25,5.5
194,126.5,5.0
195,126.5,4.5
196,129.25,4.5
197,129.25,4.5
198,130.0,4.5
199,130.0,5.0
200,130.25,5.0
201,131.0,5.5
202,131.0,6.0
203,131.5,7.0
204,131.5,7.5
205,131.25,6.5
206,131.25,6.0
207,131.5,6.0
208,131.5,6.0
209,131.25,6.5
210,131.25,6.0
211,129.0,7.0
